@RELATION tweets-test
@ATTRIBUTE text string
@ATTRIBUTE retweets numeric
@ATTRIBUTE favorites numeric
@ATTRIBUTE dimension {"Governance", "Products & Services", "Performance", "Workplace", "Citizenship", "Innovation", "Leadership"}
@data
"Barclays fined for manipulating interest rates and Diamond says he won't take his bonus. Are we supposed to be grateful?", 0, 5, "Governance"
"Record £60m FSA fine for Barclays: The Financial Services Authority (FSA) fines Barclays Bank £59.5m for miscond... ", 0, 0, "Governance"
"Barclays tried to manipulate interest rates...FINED by Financial Watchdogs! ", 0, 0, "Governance"
"It's time I jump on these Barclays bikes", 0, 1, "Citizenship"
"Barclays have done everything short of destroying the forest moon of ", 49, 337, "Governance"
" For anyone who's been messed around by banks. NatWest-Barclays-Midlands-Lloyds by Manic Street Preachers.", 0, 0, "Governance"
"Good day! Brook lopez back in the weightroom! Tour of Barclays center! Now reppin the Nets at yoga in Times Square! ", 0, 0, "Citizenship"
"The £60m fine #Barclays pays FSA goes to reduce OTHER firms FSA fees not taxpayer. This needs changing. Commons is debating it thankfully", 3, 51, "Governance"
"Inside #Barclays tax avoidance factory  &lt;&lt; with electric chair &amp; dinner at 'Cow Eating Club' thrown in.", 1, 6, "Governance"
"el Gobierno británico pide respuestas a Barclays por la manipulación del libor  vía @eleconomistaes", 0, 0, "Governance"
"$AGZ - iShares Barclays Stock Analysis - best penny stocks to buy - ", 0, 0, "Performance"
"#Barclays shud waive  overdraft fees 4 business &amp; domestic customers + cash bak scheme 4 rest 4 however long they were scamming #makethempay", 0, 0, "Governance"
"Stuart Crawford (@StewTitty) has sent you £11 'Naked Cuddle Payment'. The funds will be paid into your Barclays PingIt account.", 1, 0, "Innovation"
"@Number10gov  &amp; @Ed_Miliband protecting the corrupt tax-evading elite while hammering the poorest. #Barclays", 0, 0, "Governance"
"#LFC #YNWA 'Tough start? Bring it on!': Liverpool's start to the 2012-13 Barclays Premier League season could no... ", 0, 0, "Citizenship"
"Fortune's @stephengandel on Barclays' Libor settlement -- ", 0, 0, "Governance"
"News from SW 19 Off to Barclays corp hospitality - fixed a special rate !", 0, 0, "Citizenship"
"Barclays chief complains to MPs over tax avoidance scheme closures  via @guardian", 0, 2, "Governance"
"barclays spaces for sport . oh hello", 0, 0, "Citizenship"
"Fixing inter-bank loan rates affects millions of home owners in Britain &amp; around the world. Barclays have defrauded billions from millions", 0, 3, "Products & Services"
"GUARDIAN FRONTPAGE: Barclays fined £290m as bid to manipulate rates exposed #SkyPapers ", 0, 14, "Governance"
"RT @Olez: Interesting to see @Barclays_Kenya on my TL regularly. And we will be til 1 of our Customers becoms a MegaMillionaire. Are you in?", 0, 0, "Products & Services"
"NatWest, RBS, Barclays, Ulster Bank.... I hadn't thought big banks reputations could sink any lower. This week proved me wrong", 5, 110, "Governance"
"The Barclays scandal is breathtaking. We must root out the people responsible , the rot must stop.", 0, 3, "Governance"
":-O RT @paullewismoney: The £230m fines on #Barclays levied by the US authorities seem to go direct to the US Treasury.", 0, 0, "Governance"
"“@TimothyShieff: Yo @KaneEllis has the sickest wheelies on a barclays bike I've seen thus far!” #Bmxbandit from way back ;)", 0, 0, "Citizenship"
"Fiddling with my blog post: BARCLAYS: A 1980-Style Stock Market Rally Is On The Table ", 0, 0, "Performance"
"Wellian Wiranto,Barclays:Greek elections too close to call,  if you have a high risk appetitie, valuations attractive @cnbccash @CNBCWorld", 0, 0, "Workplace"
"Done... for you big boy.Extract of exchange between #Barclays rate setter and trader. #bellend.", 0, 0, "Governance"
"Barclays chief Bob Diamond gives up 2012 bonus over £290m fine  via @guardian", 0, 0, "Governance"
"Blud is this a man I see working for barclays nahhhhhhh fam my man doesn't know these endz are booky when I'm about #Lloyds4Lyfe #ImOnOne", 0, 0, "Workplace"
"#PREMIERSHIP: By Sportsmail Reporter Steve Bruce targeted a return to the Barclays Premier League after b...  #ff&amp;fw", 0, 0, "Citizenship"
"Barclays Fined $453.2 Million for False Libor Submissions - Bloomberg ", 0, 0, "Governance"
"Chairman of RBS says of #Barclays bosses If they knew what was going on they deserve all they are going to get multi million £ wages then.", 0, 2, "Governance"
"Barclays to Pay $200 Million to Settle Libor Probe -Reports ", 0, 0, "Governance"
"@fantomaster rt thx Don't understand Libor but Done, for u big boy ..O @Barclays! Fraudulent...mayb...but ur email ettiquette is criminal", 0, 0, "Governance"
"Chancellor George Osborne to make Commons statement on FSA investigation into Barclays at around midday", 2, 52, "Governance"
"Barclays lanza los Depósitos Solvencia que remuneran hasta un 3,5%  #economia #finanzas", 0, 0, "Products & Services"
"Barclays in $200 million U.S. Libor settlement: source ", 7, 39, "Governance"
"Everyone is on their hustle, look at Barclays smh", 0, 0, "Governance"
"Surely Standard and Poor's have no option but to downgrade Bob Diamond as a result of the Barclays scandal. Bob Glass? Bob Cubic Zirconia?", 0, 0, "Governance"
"Wait till @dvandeventer wakes up to this Barclays LIBOR rigging news... Aloha Hawaii...", 0, 1, "Governance"
"Miliband Calls For Criminal Probe Into Barclays ", 0, 0, "Governance"
"Auto CLI from Barclays -  ", 0, 0, "Products & Services"
"Barclays to pay $454 million in a settlement with regulators over alleged manipulation of interbank rates.  we need tis", 0, 0, "Governance"
"If Natwest are going down, they're taking Barclays with them for jokes", 0, 0, "Performance"
"How bankers wanton criminality somehow becomes a failure of regulation... @fleetstreetfox: Bob Diamond, Barclays, ", 0, 0, "Governance"
"Barclays sees credit rating upgrade for PH within 2012  |via @ABSCBNNewsBiz", 0, 5, "Leadership"
"Barclays' market cap down 15% after being caught red handed manipulating Libor. Good thing the Fed has not IPOed yet", 2, 23, "Performance"
"Barclays, Westminster and the entire public sector morally devoid - all leads back to one bent lawyer - Tony Blair", 0, 0, "Governance"
"New York Islanders May Come to Barclays  ", 0, 2, "Citizenship"
"@joshuwahwah My point being #barclays would appear to trump LGA in this case I would think", 0, 0, "Governance"
"Off to the Barclays club house....Accra", 0, 0, "Products & Services"
"@TinaDaheley you have been very quiet Tina. Did you sort Barclays out?", 0, 0, "Products & Services"
"@ITVLauraK  concern now they get sued out sight #barclays", 0, 0, "Performance"
"I've just typed #barclays and my phone changed it to narcosis. Hmmm.", 0, 1, "Products & Services"
"RT @premierleague: The fixtures for the 2012/13 Barclays Premier League season will be published at 0900 BST on Monday 18th June. #bpl", 0, 1, "Citizenship"
"Player Ratings: Swansea 1 City 0 (Barclays Premier League) ", 0, 0, "Citizenship"
"#Barclays cannot have manipulated Libor on their own. My estimate is at least 5 banks must be implicated! Plus serious questions over BBA", 0, 0, "Governance"
"RT @Peston: Absolutely extraordinary falls in bank share prices. Barclays now down more than 16%, RBS down 13%, Lloyds down 7% &lt; yikes, 2008", 0, 0, "Performance"
"According to War on Want, #Barclays has dealings with known producers of cluster munitions and depleted uranium.", 0, 14, "Governance"
"Barclays: Absa To Buy Edcon's Private Label Store Cards For GBP0.8 Billion: Barclays PLC (BARC.LN), said Wednesd... ", 0, 0, "Performance"
"@JulianSimpson1 I know that Barclays commissioned the research (which we've flagged up) but the story is sound.", 0, 0, "Leadership"
"#Barclays £290 million total fine is 10 days' profit based on first quarter results.", 15, 336, "Governance"
"AUDIO: 'Systematic dishonesty' at Barclays ", 0, 0, "Products & Services"
"#Barclays latest scandal shows banks are interested only in making money for themselves and customers. Lying should have consequences!", 0, 1, "Governance"
"Barclays Premier League 2012/13 fixtures released ", 0, 0, "Citizenship"
"Barclays predicting 2016 when all enablers are in place for contactless. Habits seen, infra in place. #nfcpayeu  barclay's are smart", 0, 0, "Leadership"
"The chairman of Barclays chairs the BBA and the BBC! The British establishment is a disgrace...", 2, 41, "Governance"
"#Barclays The Icelandic word for bankers is banksters", 0, 0, "Governance"
"Barclays Is Getting Creamed Today  ", 0, 0, "Performance"
"Presentación de las alineaciones a lo Barclays Premier League ☑", 0, 0, "Citizenship"
"I have just reported Barclays PLC to the Tower Hamlets Division of the Metropolitan Police ", 5, 68, "Governance"
"@FernLawton in Rhyl next to barclays bank..", 0, 0, "Products & Services"
"Bob Diamond, how your staff collectively act *is* your culture &amp; values. If you have a shred of integrity, then you should resign. #barclays", 1, 0, "Governance"
"It feels like tolerance of City bankers is about to rupture. The greed of the Barclays executives must mean we've reached the tipping point?", 8, 147, "Governance"
"RT @Simon_Nixon: Inadequate Barclays response to LIBOR scandal reinforces impression of bank run 4 benefit of bankers ", 0, 2, "Governance"
"RT @MadamMiaow: UK rioters imprisoned for stealing water. #Barclays bosses slapped on wrist for manipulation of trillion-pound markets.", 6, 115, "Governance"
"#Breaking: So barclays has lost about £3bn off its market cap or 15% in one day ", 0, 0, "Governance"
"@eiohel Bankers do deal to avoid Criminal Charges in #Barclays banking conspiracy. Disgusting!  ", 1, 3, "Governance"
"Barclays chief Bob Diamond gives up 2012 bonus over £290m fine ", 0, 0, "Governance"
"#FASTRACK begins Monday night on #1 #2 #3 b/t 34th St-Penn Station &amp; Atlantic Ave-Barclays Center. More info: ", 0, 2, "Citizenship"
"If Barclays aren't very careful I shall have to consider moving my overdraft elsewhere. #parasites", 0, 0, "Products & Services"
"@Fitzstock2004 A real credibility boost for Jamie &amp; Co.!  How bout that Barclays and the LIBOR?", 0, 0, "Governance"
"I wana go barclays bike ridin around london on a nice hot day!!", 0, 5, "Citizenship"
"Premier League transfers - summer 2012: Here are all the transfers for every Barclays Premier League side during... ", 0, 0, "Citizenship"
"Barclays rejigs investment bank, Ricci sole boss: Barclays has appointed Jerry del Missier, one of the two heads... ", 0, 0, "Workplace"
"Barclays,Bob Diamond and the rest of the greedy bastards in the banks are fucking crooks in suits,start taking there money  and bang em up.", 0, 4, "Governance"
"Royal Bank of Scotland, Barclays, HSBC, Bank of America, Goldman Sachs, JP Morgan downgraded by #Moody ", 0, 2, "Performance"
"Royal Bank of Scotland, Barclays, HSBC, Bank of America, Goldman Sachs, JP Morgan downgraded by #Moody ", 0, 2, "Performance"
"Royal Bank of Scotland, Barclays, HSBC, Bank of America, Goldman Sachs, JP Morgan downgraded by #Moody ", 0, 2, "Performance"
"It comes after Barclays was fined £290m ($450m) for trying to manipulate interest rates.Mr Taylor said that... ", 0, 0, "Products & Services"
"#Barclays lying &amp; cheating = fraud = crime.  Spineless #FSA protects fraudsters. Refuses to prosecute. #UKuncut #PayUp #Occupy #OWS @UKuncut", 2, 60, "Governance"
"Barclays field taking shape as FedExCup Playoffs near: FARMINGDALE, NY -- With two of golf's fou...  #PGA #golf  *SC", 0, 0, "Citizenship"
"What you on this WE? RT @MissCharlie_P: This weekend is gonna be epic although I'm gutted I'm gonna miss Thorpe Park with my Barclays crew..", 0, 0, "Workplace"
"@laurakalbag Yeah i use it with Barclays for my Ltd business etc", 0, 0, "Innovation"
"Details of Barclays' traders' emails extraordinary. It is conspiracy to deceive to move markets and boost profit. ", 7, 42, "Governance"
"#Barclays fined £291million for lying, cheating and manipulating prices. Bob Diamond's reaction? To give up the SMALLER of his two bonuses", 7, 186, "Governance"
"Fixtures for the 2012/13 Barclays Premier League season out on Monday at 9am. #COYW", 0, 3, "Citizenship"
"We need criminal prosecutions on Barclays ", 8, 139, "Governance"
"Player Ratings: Liverpool 1 City 1 (Barclays Premier League) ", 0, 0, "Citizenship"
" Barclays: Commodity investors' retreat is turning into a stampede", 0, 0, "Workplace"
"#RBS rumoured to be involved in LIBOR / #Barclays scandal. Wonder if they'll ever be a banking cock-up which doesn't involve RBS", 0, 0, "Governance"
"Are companies, such as Barclays, no longer allowed to promote their interests? Be careful what you wish for. #Communism", 0, 0, "Governance"
"Wigan up first for Chelsea: Chelsea start the 2012/13 Barclays Premier League season with a trip to Wigan on August 18. ", 0, 7, "Citizenship"
"UK to investigate Barclays bosses over Libor fixing ", 3, 39, "Governance"
"DealBook: Barclays Said to Pay Big Penalty in Regulatory Deal ", 6, 19, "Governance"
"Barclays Premier League fixtures for 2012/13 season to be announced next Monday - 18 June", 0, 5, "Citizenship"
"Here's a look at why Barclays coughed up nearly a half billion dollars for Lie-bor: ", 1, 12, "Governance"
"Barclays Credit Card ", 0, 0, "Products & Services"
"Barclays shares down 16% as board sells shares to buy fake passports and sunglasses.", 2, 62, "Performance"
"Barclays bike to the rave #That'sGangsta", 0, 0, "Citizenship"
"No not this time, in fact he's been doing his bit for charity! Gareth's employers Santander and Barclays Bank have helped donate over £3K...", 0, 0, "Citizenship"
"Notice how the main media plays down the appalling extent of the Barclays corruption. They ripped us all off. And probably still are", 1, 3, "Governance"
"#sportsnews VIDEO: Record fine for Barclays bank: Barclays has been fined nearly £290m by British an...  #sportsnews", 0, 0, "Governance"
"Barclays #socialcommerce research report is now available online at ", 0, 4, "Innovation"
"Number crunching: Cost to NHS for fecked up PFI deals: £190mill - Fine on Barclays Bank for just fecking up deals: £290mill", 0, 0, "Governance"
